# GT/MT combo	# dups	# losses	Total score
GT-5203 to MT-0	3	7	10
GT-5204 to MT-0	2	4	6
GT-5205 to MT-0	10	6	16
GT-5206 to MT-0	2	3	5
GT-5208 to MT-0	1	6	7
GT-5209 to MT-0	2	3	5
GT-5210 to MT-0	4	7	11
GT-5211 to MT-0	2	8	10
GT-5212 to MT-0	1	3	4
GT-5213 to MT-0	12	5	17
GT-5214 to MT-0	4	4	8
GT-5215 to MT-0	4	6	10
GT-5216 to MT-0	2	6	8
GT-5217 to MT-0	2	10	12
GT-5218 to MT-0	5	2	7
GT-5219 to MT-0	0	4	4
GT-5220 to MT-0	2	5	7
GT-5221 to MT-0	1	5	6
GT-5222 to MT-0	1	4	5
GT-5223 to MT-0	1	9	10
GT-5224 to MT-0	3	10	13
GT-5225 to MT-0	2	4	6
GT-5226 to MT-0	1	2	3
GT-5227 to MT-0	1	6	7
GT-5228 to MT-0	4	5	9
GT-5229 to MT-0	1	0	1
GT-5230 to MT-0	1	4	5
GT-5231 to MT-0	3	6	9
GT-5232 to MT-0	0	1	1
GT-5233 to MT-0	6	15	21
GT-5234 to MT-0	1	6	7
GT-5235 to MT-0	2	2	4
GT-5236 to MT-0	6	4	10
GT-5237 to MT-0	0	3	3
GT-5238 to MT-0	0	2	2
GT-5239 to MT-0	1	4	5
GT-5240 to MT-0	2	5	7
GT-5241 to MT-0	4	7	11
GT-5242 to MT-0	1	2	3
GT-5243 to MT-0	4	8	12
GT-5244 to MT-0	2	2	4
GT-5245 to MT-0	1	2	3
GT-5246 to MT-0	3	5	8
GT-5247 to MT-0	2	3	5
GT-5248 to MT-0	1	4	5
GT-5249 to MT-0	1	3	4
GT-5250 to MT-0	4	11	15
GT-5251 to MT-0	2	6	8
GT-5252 to MT-0	4	10	14
GT-5253 to MT-0	8	4	12
GT-5254 to MT-0	1	6	7
GT-5255 to MT-0	1	4	5
GT-5256 to MT-0	1	5	6
GT-5257 to MT-0	1	0	1
GT-5258 to MT-0	2	4	6
GT-5259 to MT-0	1	8	9
GT-5260 to MT-0	1	4	5
GT-5261 to MT-0	6	11	17
GT-5262 to MT-0	1	3	4
GT-5263 to MT-0	1	4	5
GT-5264 to MT-0	4	16	20
GT-5265 to MT-0	1	4	5
GT-5266 to MT-0	1	8	9
GT-5267 to MT-0	4	4	8
GT-5268 to MT-0	15	10	25
GT-5269 to MT-0	1	2	3
GT-5270 to MT-0	3	2	5
GT-5271 to MT-0	2	0	2
GT-5272 to MT-0	0	4	4
GT-5273 to MT-0	1	2	3
GT-5274 to MT-0	9	1	10
GT-5275 to MT-0	0	2	2
GT-5276 to MT-0	5	6	11
GT-5277 to MT-0	7	10	17
GT-5278 to MT-0	5	8	13
GT-5279 to MT-0	0	1	1
GT-5280 to MT-0	2	4	6
GT-5281 to MT-0	2	9	11
GT-5282 to MT-0	2	7	9
GT-5283 to MT-0	1	3	4
GT-5284 to MT-0	2	8	10
GT-5285 to MT-0	10	10	20
GT-5286 to MT-0	2	5	7
GT-5287 to MT-0	5	16	21
GT-5288 to MT-0	2	1	3
GT-5289 to MT-0	1	3	4
GT-5290 to MT-0	1	1	2
GT-5291 to MT-0	4	10	14
GT-5292 to MT-0	1	6	7
GT-5293 to MT-0	1	5	6
GT-5294 to MT-0	0	3	3
GT-5297 to MT-0	2	4	6
GT-5298 to MT-0	3	11	14
GT-5299 to MT-0	4	9	13
GT-5300 to MT-0	0	2	2
GT-5301 to MT-0	3	6	9
GT-5302 to MT-0	7	7	14
GT-5303 to MT-0	3	3	6
GT-5304 to MT-0	3	2	5
GT-5305 to MT-0	1	6	7
GT-5306 to MT-0	6	9	15
GT-5307 to MT-0	1	3	4
GT-5308 to MT-0	3	4	7
GT-5309 to MT-0	3	4	7
GT-5310 to MT-0	2	7	9
GT-5311 to MT-0	4	4	8
GT-5312 to MT-0	2	7	9
GT-5313 to MT-0	3	6	9
GT-5314 to MT-0	0	1	1
GT-5315 to MT-0	1	0	1
GT-5316 to MT-0	1	0	1
GT-5317 to MT-0	2	4	6
GT-5318 to MT-0	0	3	3
GT-5319 to MT-0	2	12	14
GT-5320 to MT-0	6	5	11
GT-5321 to MT-0	1	4	5
GT-5322 to MT-0	2	3	5
GT-5323 to MT-0	2	8	10
GT-5324 to MT-0	2	8	10
GT-5325 to MT-0	3	5	8
GT-5326 to MT-0	1	5	6
GT-5327 to MT-0	0	5	5
GT-5328 to MT-0	3	2	5
GT-5329 to MT-0	5	3	8
GT-5330 to MT-0	2	1	3
GT-5331 to MT-0	3	8	11
GT-5332 to MT-0	5	5	10
GT-5333 to MT-0	1	5	6
GT-5334 to MT-0	0	2	2
GT-5335 to MT-0	5	8	13
GT-5336 to MT-0	3	10	13
GT-5337 to MT-0	7	2	9
GT-5338 to MT-0	4	3	7
GT-5339 to MT-0	0	0	0
GT-5340 to MT-0	2	3	5
GT-5341 to MT-0	0	3	3
GT-5342 to MT-0	2	8	10
GT-5343 to MT-0	1	1	2
GT-5344 to MT-0	2	2	4
GT-5345 to MT-0	2	8	10
GT-5346 to MT-0	1	3	4
GT-5347 to MT-0	0	3	3
GT-5348 to MT-0	8	13	21
GT-5349 to MT-0	2	4	6
GT-5350 to MT-0	1	6	7
GT-5352 to MT-0	5	12	17
GT-5353 to MT-0	2	2	4
GT-5354 to MT-0	2	4	6
GT-5355 to MT-0	3	9	12
GT-5356 to MT-0	2	6	8
GT-5357 to MT-0	1	0	1
GT-5358 to MT-0	3	6	9
GT-5359 to MT-0	0	4	4
GT-5360 to MT-0	8	2	10
GT-5361 to MT-0	3	5	8
GT-5362 to MT-0	0	2	2
GT-5363 to MT-0	2	3	5
GT-5364 to MT-0	0	2	2
GT-5365 to MT-0	1	3	4
GT-5366 to MT-0	2	7	9
GT-5367 to MT-0	2	6	8
GT-5368 to MT-0	3	2	5
GT-5369 to MT-0	2	4	6
GT-5370 to MT-0	2	7	9
GT-5371 to MT-0	8	5	13
GT-5372 to MT-0	2	6	8
GT-5373 to MT-0	1	3	4
GT-5374 to MT-0	4	5	9
GT-5375 to MT-0	0	2	2
GT-5376 to MT-0	0	0	0
GT-5377 to MT-0	1	7	8
GT-5378 to MT-0	9	12	21
GT-5379 to MT-0	2	8	10
GT-5380 to MT-0	4	3	7
GT-5381 to MT-0	3	6	9
GT-5382 to MT-0	5	11	16
GT-5383 to MT-0	3	2	5
GT-5384 to MT-0	1	1	2
GT-5385 to MT-0	0	2	2
GT-5386 to MT-0	0	3	3
GT-5387 to MT-0	8	17	25
GT-5388 to MT-0	3	8	11
GT-5389 to MT-0	2	5	7
GT-5390 to MT-0	1	4	5
GT-5391 to MT-0	7	6	13
GT-5392 to MT-0	0	2	2
GT-5393 to MT-0	2	9	11
GT-5394 to MT-0	3	7	10
GT-5395 to MT-0	6	4	10
GT-5396 to MT-0	1	6	7
GT-5397 to MT-0	4	7	11
GT-5398 to MT-0	2	3	5
GT-5399 to MT-0	0	1	1
GT-5400 to MT-0	3	5	8
GT-5401 to MT-0	0	0	0
GT-5402 to MT-0	0	3	3
GT-5405 to MT-0	4	6	10
GT-5406 to MT-0	0	1	1
GT-5407 to MT-0	3	11	14
GT-5408 to MT-0	1	5	6
GT-5409 to MT-0	6	4	10
GT-5410 to MT-0	2	5	7
GT-5411 to MT-0	3	6	9
GT-5412 to MT-0	0	5	5
GT-5413 to MT-0	6	7	13
GT-5414 to MT-0	3	13	16
GT-5416 to MT-0	2	4	6
GT-5417 to MT-0	0	3	3
GT-5418 to MT-0	2	9	11
GT-5419 to MT-0	1	5	6
GT-5420 to MT-0	4	6	10
GT-5421 to MT-0	7	11	18
GT-5422 to MT-0	3	10	13
GT-5423 to MT-0	1	7	8
GT-5424 to MT-0	4	11	15
GT-5425 to MT-0	2	1	3
GT-5426 to MT-0	1	3	4
GT-5427 to MT-0	4	12	16
GT-5428 to MT-0	6	9	15
GT-5429 to MT-0	4	12	16
GT-5430 to MT-0	0	2	2
GT-5431 to MT-0	3	2	5
GT-5432 to MT-0	3	8	11
GT-5433 to MT-0	2	5	7
GT-5434 to MT-0	0	3	3
GT-5435 to MT-0	1	4	5
GT-5436 to MT-0	2	6	8
GT-5437 to MT-0	0	3	3
GT-5438 to MT-0	3	7	10
GT-5439 to MT-0	1	7	8
GT-5440 to MT-0	0	5	5
GT-5442 to MT-0	1	3	4
GT-5443 to MT-0	4	0	4
GT-5444 to MT-0	1	1	2
GT-5445 to MT-0	1	4	5
GT-5446 to MT-0	4	6	10
GT-5447 to MT-0	4	7	11
GT-5448 to MT-0	0	4	4
GT-5449 to MT-0	5	5	10
GT-5450 to MT-0	0	3	3
GT-5451 to MT-0	0	1	1
GT-5452 to MT-0	0	1	1
GT-5453 to MT-0	4	12	16
GT-5454 to MT-0	4	2	6
GT-5455 to MT-0	1	2	3
GT-5456 to MT-0	0	4	4
GT-5457 to MT-0	1	4	5
GT-5458 to MT-0	1	5	6
GT-5460 to MT-0	2	2	4
GT-5461 to MT-0	15	8	23
GT-5462 to MT-0	2	0	2
GT-5463 to MT-0	5	3	8
GT-5464 to MT-0	1	3	4
GT-5465 to MT-0	1	0	1
GT-5466 to MT-0	1	2	3
GT-5467 to MT-0	2	6	8
GT-5468 to MT-0	1	5	6
GT-5469 to MT-0	5	4	9
GT-5470 to MT-0	2	5	7
GT-5471 to MT-0	0	0	0
GT-5472 to MT-0	1	7	8
GT-5473 to MT-0	3	10	13
GT-5475 to MT-0	1	2	3
GT-5477 to MT-0	11	4	15
GT-5478 to MT-0	0	5	5
GT-5479 to MT-0	1	4	5
GT-5480 to MT-0	3	1	4
GT-5481 to MT-0	3	2	5
GT-5482 to MT-0	4	9	13
GT-5483 to MT-0	8	14	22
GT-5484 to MT-0	4	2	6
GT-5485 to MT-0	4	5	9
GT-5486 to MT-0	3	5	8
GT-5487 to MT-0	1	6	7
GT-5488 to MT-0	3	3	6
GT-5489 to MT-0	2	9	11
GT-5490 to MT-0	0	0	0
GT-5491 to MT-0	0	0	0
GT-5492 to MT-0	4	8	12
GT-5494 to MT-0	4	10	14
GT-5495 to MT-0	0	2	2
GT-5496 to MT-0	0	2	2
GT-5497 to MT-0	2	5	7
GT-5498 to MT-0	0	4	4
GT-5499 to MT-0	8	10	18
GT-5500 to MT-0	1	5	6
GT-5501 to MT-0	0	2	2
GT-5502 to MT-0	1	4	5
GT-5503 to MT-0	9	4	13
GT-5504 to MT-0	3	13	16
GT-5505 to MT-0	0	2	2
GT-5506 to MT-0	1	0	1
GT-5507 to MT-0	4	4	8
GT-5508 to MT-0	3	6	9
GT-5509 to MT-0	0	2	2
GT-5510 to MT-0	2	2	4
GT-5511 to MT-0	0	0	0
GT-5512 to MT-0	4	11	15
GT-5513 to MT-0	2	0	2
GT-5514 to MT-0	3	1	4
GT-5515 to MT-0	5	16	21
GT-5516 to MT-0	0	1	1
GT-5517 to MT-0	2	5	7
GT-5519 to MT-0	0	4	4
GT-5520 to MT-0	0	2	2
GT-5521 to MT-0	0	1	1
GT-5522 to MT-0	1	4	5
GT-5523 to MT-0	2	9	11
GT-5524 to MT-0	1	4	5
GT-5525 to MT-0	0	3	3
GT-5526 to MT-0	3	2	5
GT-5527 to MT-0	1	3	4
GT-5528 to MT-0	1	8	9
GT-5529 to MT-0	4	3	7
GT-5530 to MT-0	1	8	9
GT-5531 to MT-0	4	5	9
GT-5532 to MT-0	3	2	5
GT-5533 to MT-0	1	5	6
GT-5534 to MT-0	1	8	9
GT-5535 to MT-0	2	9	11
GT-5536 to MT-0	1	2	3
GT-5537 to MT-0	6	4	10
GT-5538 to MT-0	0	4	4
GT-5539 to MT-0	2	7	9
GT-5541 to MT-0	3	3	6
GT-5542 to MT-0	0	2	2
GT-5543 to MT-0	0	2	2
GT-5544 to MT-0	3	8	11
GT-5545 to MT-0	6	5	11
GT-5546 to MT-0	2	3	5
GT-5547 to MT-0	0	3	3
GT-5548 to MT-0	2	6	8
GT-5549 to MT-0	1	1	2
GT-5550 to MT-0	9	16	25
GT-5551 to MT-0	0	1	1
GT-5553 to MT-0	4	3	7
GT-5554 to MT-0	5	8	13
GT-5555 to MT-0	1	6	7
GT-5556 to MT-0	3	1	4
GT-5557 to MT-0	2	6	8
GT-5558 to MT-0	1	5	6
GT-5559 to MT-0	5	1	6
GT-5560 to MT-0	3	12	15
GT-5561 to MT-0	5	1	6
GT-5562 to MT-0	3	8	11
GT-5563 to MT-0	5	5	10
GT-5564 to MT-0	2	2	4
GT-5565 to MT-0	1	2	3
GT-5566 to MT-0	0	4	4
GT-5567 to MT-0	1	2	3
GT-5568 to MT-0	2	12	14
GT-5569 to MT-0	0	3	3
GT-5570 to MT-0	3	4	7
GT-5571 to MT-0	3	9	12
GT-5572 to MT-0	2	5	7
GT-5573 to MT-0	0	2	2
GT-5574 to MT-0	5	5	10
GT-5575 to MT-0	2	3	5
GT-5576 to MT-0	1	6	7
GT-5577 to MT-0	0	3	3
GT-5578 to MT-0	2	7	9
GT-5579 to MT-0	0	2	2
GT-5580 to MT-0	4	4	8
GT-5581 to MT-0	0	4	4
GT-5582 to MT-0	1	4	5
GT-5583 to MT-0	2	10	12
GT-5584 to MT-0	6	7	13
GT-5585 to MT-0	2	1	3
GT-5586 to MT-0	2	5	7
GT-5587 to MT-0	1	4	5
GT-5588 to MT-0	1	3	4
GT-5589 to MT-0	10	11	21
GT-5590 to MT-0	0	5	5
GT-5591 to MT-0	2	4	6
GT-5592 to MT-0	1	4	5
GT-5593 to MT-0	2	4	6
GT-5594 to MT-0	1	6	7
GT-5595 to MT-0	0	4	4
GT-5596 to MT-0	2	1	3
GT-5597 to MT-0	3	7	10
GT-5598 to MT-0	2	9	11
GT-5599 to MT-0	9	3	12
GT-5600 to MT-0	3	8	11
GT-5601 to MT-0	2	6	8
GT-5602 to MT-0	5	9	14
GT-5603 to MT-0	0	1	1
GT-5604 to MT-0	4	7	11
GT-5605 to MT-0	2	4	6
GT-5606 to MT-0	2	0	2
GT-5607 to MT-0	1	5	6
GT-5608 to MT-0	5	7	12
GT-5609 to MT-0	2	4	6
GT-5610 to MT-0	2	9	11
GT-5611 to MT-0	3	8	11
GT-5612 to MT-0	0	2	2
GT-5613 to MT-0	2	0	2
GT-5614 to MT-0	3	4	7
GT-5615 to MT-0	2	4	6
GT-5616 to MT-0	1	1	2
GT-5617 to MT-0	4	3	7
GT-5618 to MT-0	6	10	16
GT-5619 to MT-0	2	1	3
GT-5620 to MT-0	3	4	7
GT-5621 to MT-0	0	3	3
GT-5622 to MT-0	5	7	12
GT-5623 to MT-0	2	8	10
GT-5624 to MT-0	3	1	4
GT-5625 to MT-0	2	5	7
GT-5626 to MT-0	2	2	4
GT-5627 to MT-0	2	5	7
GT-5628 to MT-0	3	12	15
GT-5630 to MT-0	1	4	5
GT-5631 to MT-0	2	0	2
GT-5632 to MT-0	2	6	8
GT-5633 to MT-0	0	3	3
GT-5634 to MT-0	4	9	13
GT-5635 to MT-0	5	9	14
GT-5637 to MT-0	1	2	3
GT-5638 to MT-0	2	3	5
GT-5639 to MT-0	1	5	6
GT-5640 to MT-0	0	5	5
GT-5641 to MT-0	1	6	7
GT-5642 to MT-0	2	7	9
GT-5643 to MT-0	4	1	5
GT-5644 to MT-0	1	6	7
GT-5645 to MT-0	0	3	3
GT-5646 to MT-0	3	5	8
GT-5647 to MT-0	2	4	6
GT-5648 to MT-0	3	11	14
GT-5649 to MT-0	5	11	16
GT-5651 to MT-0	1	2	3
GT-5652 to MT-0	0	3	3
GT-5653 to MT-0	3	5	8
GT-5654 to MT-0	0	3	3
GT-5655 to MT-0	1	4	5
GT-5656 to MT-0	0	0	0
GT-5657 to MT-0	4	6	10
GT-5658 to MT-0	3	6	9
GT-5659 to MT-0	2	0	2
GT-5660 to MT-0	3	4	7
GT-5661 to MT-0	2	9	11
GT-5662 to MT-0	0	5	5
GT-5663 to MT-0	2	6	8
GT-5664 to MT-0	1	5	6
GT-5665 to MT-0	2	6	8
GT-5666 to MT-0	6	5	11
GT-5667 to MT-0	0	2	2
GT-5668 to MT-0	1	5	6
GT-5670 to MT-0	1	4	5
GT-5671 to MT-0	4	13	17
GT-5672 to MT-0	0	3	3
GT-5673 to MT-0	0	3	3
GT-5674 to MT-0	1	6	7
GT-5675 to MT-0	0	1	1
GT-5676 to MT-0	4	6	10
GT-5677 to MT-0	2	7	9
GT-5678 to MT-0	4	5	9
GT-5679 to MT-0	2	6	8
GT-5680 to MT-0	1	6	7
GT-5681 to MT-0	2	9	11
GT-5683 to MT-0	4	8	12
GT-5684 to MT-0	4	5	9
GT-5686 to MT-0	3	6	9
GT-5687 to MT-0	0	5	5
GT-5688 to MT-0	0	0	0
GT-5689 to MT-0	1	6	7
GT-5690 to MT-0	2	7	9
GT-5691 to MT-0	1	2	3
GT-5692 to MT-0	9	10	19
GT-5693 to MT-0	12	7	19
GT-5694 to MT-0	2	1	3
GT-5695 to MT-0	1	3	4
GT-5696 to MT-0	0	3	3
GT-5697 to MT-0	0	4	4
GT-5698 to MT-0	8	14	22
GT-5700 to MT-0	6	3	9
GT-5701 to MT-0	2	7	9
GT-5702 to MT-0	0	1	1
GT-5703 to MT-0	1	4	5
GT-5704 to MT-0	2	6	8
GT-5705 to MT-0	1	4	5
GT-5706 to MT-0	0	5	5
GT-5707 to MT-0	2	8	10
GT-5708 to MT-0	1	5	6
GT-5709 to MT-0	1	4	5
GT-5710 to MT-0	2	10	12
GT-5711 to MT-0	0	3	3
GT-5712 to MT-0	1	3	4
GT-5714 to MT-0	1	3	4
GT-5715 to MT-0	0	4	4
GT-5716 to MT-0	3	1	4
GT-5717 to MT-0	1	3	4
GT-5718 to MT-0	3	5	8
GT-5719 to MT-0	4	6	10
GT-5720 to MT-0	2	5	7
GT-5721 to MT-0	0	3	3
GT-5722 to MT-0	1	4	5
GT-5723 to MT-0	0	4	4
GT-5724 to MT-0	1	2	3
GT-5725 to MT-0	3	2	5
GT-5726 to MT-0	1	3	4
GT-5727 to MT-0	3	12	15
GT-5728 to MT-0	0	1	1
GT-5729 to MT-0	3	10	13
GT-5730 to MT-0	3	11	14
GT-5731 to MT-0	5	6	11
GT-5732 to MT-0	7	5	12
GT-5733 to MT-0	8	5	13
GT-5734 to MT-0	0	2	2
GT-5735 to MT-0	11	0	11
GT-5736 to MT-0	0	0	0
GT-5737 to MT-0	1	4	5
GT-5738 to MT-0	1	4	5
GT-5739 to MT-0	1	3	4
GT-5740 to MT-0	2	5	7
GT-5742 to MT-0	0	1	1
GT-5743 to MT-0	1	1	2
GT-5744 to MT-0	0	0	0
GT-5746 to MT-0	1	6	7
GT-5747 to MT-0	1	5	6
GT-5748 to MT-0	6	7	13
GT-5749 to MT-0	3	10	13
GT-5750 to MT-0	6	4	10
GT-5751 to MT-0	2	2	4
GT-5752 to MT-0	4	5	9
GT-5753 to MT-0	1	6	7
GT-5754 to MT-0	3	3	6
GT-5755 to MT-0	1	2	3
GT-5756 to MT-0	4	5	9
GT-5757 to MT-0	3	4	7
GT-5758 to MT-0	2	5	7
GT-5759 to MT-0	15	0	15
GT-5760 to MT-0	4	4	8
GT-5761 to MT-0	12	9	21
GT-5762 to MT-0	0	3	3
GT-5763 to MT-0	6	11	17
GT-5765 to MT-0	0	2	2
GT-5766 to MT-0	3	1	4
GT-5767 to MT-0	3	7	10
GT-5768 to MT-0	1	2	3
GT-5769 to MT-0	1	2	3
GT-5770 to MT-0	8	16	24
GT-5771 to MT-0	2	4	6
GT-5772 to MT-0	5	7	12
GT-5773 to MT-0	1	6	7
GT-5774 to MT-0	1	0	1
GT-5776 to MT-0	1	5	6
GT-5777 to MT-0	0	4	4
GT-5778 to MT-0	4	6	10
GT-5779 to MT-0	0	2	2
GT-5780 to MT-0	1	4	5
GT-5781 to MT-0	0	3	3
GT-5782 to MT-0	2	4	6
GT-5783 to MT-0	2	7	9
GT-5784 to MT-0	1	3	4
GT-5785 to MT-0	2	5	7
GT-5786 to MT-0	1	4	5
GT-5787 to MT-0	1	2	3
GT-5788 to MT-0	1	1	2
GT-5789 to MT-0	2	4	6
GT-5790 to MT-0	0	2	2
GT-5791 to MT-0	6	10	16
GT-5792 to MT-0	4	8	12
GT-5793 to MT-0	0	3	3
GT-5794 to MT-0	1	6	7
GT-5795 to MT-0	2	6	8
GT-5797 to MT-0	1	1	2
GT-5798 to MT-0	1	2	3
GT-5799 to MT-0	0	2	2
GT-5800 to MT-0	9	19	28
GT-5801 to MT-0	2	5	7
GT-5802 to MT-0	2	4	6
GT-5803 to MT-0	1	3	4
GT-5804 to MT-0	1	7	8
GT-5805 to MT-0	1	2	3
GT-5806 to MT-0	3	15	18
GT-5807 to MT-0	2	6	8
GT-5808 to MT-0	3	7	10
GT-5809 to MT-0	1	5	6
GT-5811 to MT-0	0	3	3
GT-5812 to MT-0	0	2	2
GT-5813 to MT-0	1	5	6
GT-5814 to MT-0	9	12	21
GT-5815 to MT-0	5	5	10
GT-5816 to MT-0	0	1	1
GT-5817 to MT-0	0	1	1
GT-5818 to MT-0	0	3	3
GT-5819 to MT-0	1	1	2
GT-5820 to MT-0	3	4	7
GT-5821 to MT-0	1	2	3
GT-5822 to MT-0	0	2	2
GT-5823 to MT-0	0	0	0
GT-5824 to MT-0	8	7	15
GT-5825 to MT-0	2	8	10
GT-5826 to MT-0	0	3	3
GT-5827 to MT-0	2	11	13
GT-5828 to MT-0	1	5	6
GT-5829 to MT-0	1	4	5
GT-5830 to MT-0	1	3	4
GT-5831 to MT-0	1	2	3
GT-5832 to MT-0	2	3	5
GT-5833 to MT-0	0	3	3
GT-5834 to MT-0	2	10	12
GT-5835 to MT-0	3	8	11
GT-5836 to MT-0	2	2	4
GT-5837 to MT-0	1	4	5
GT-5838 to MT-0	2	5	7
GT-5839 to MT-0	3	7	10
GT-5840 to MT-0	0	5	5
GT-5841 to MT-0	0	3	3
GT-5842 to MT-0	1	4	5
GT-5843 to MT-0	1	2	3
GT-5844 to MT-0	0	2	2
GT-5845 to MT-0	0	1	1
GT-5846 to MT-0	1	3	4
GT-5847 to MT-0	2	7	9
GT-5848 to MT-0	2	6	8
GT-5849 to MT-0	3	6	9
GT-5850 to MT-0	6	8	14
GT-5851 to MT-0	4	13	17
GT-5852 to MT-0	1	6	7
GT-5853 to MT-0	1	3	4
GT-5854 to MT-0	2	2	4
GT-5855 to MT-0	8	3	11
GT-5856 to MT-0	2	5	7
GT-5857 to MT-0	0	3	3
GT-5858 to MT-0	3	4	7
GT-5859 to MT-0	3	5	8
GT-5860 to MT-0	1	3	4
GT-5861 to MT-0	4	4	8
GT-5862 to MT-0	1	5	6
GT-5863 to MT-0	0	3	3
GT-5864 to MT-0	4	11	15
GT-5865 to MT-0	1	6	7
GT-5866 to MT-0	1	2	3
GT-5867 to MT-0	1	6	7
GT-5868 to MT-0	0	2	2
GT-5869 to MT-0	1	4	5
GT-5870 to MT-0	1	4	5
GT-5871 to MT-0	4	15	19
GT-5872 to MT-0	2	8	10
GT-5873 to MT-0	3	1	4
GT-5874 to MT-0	6	5	11
GT-5875 to MT-0	0	2	2
GT-5876 to MT-0	2	8	10
GT-5877 to MT-0	1	5	6
GT-5880 to MT-0	0	3	3
GT-5881 to MT-0	3	12	15
GT-5882 to MT-0	3	10	13
GT-5883 to MT-0	1	4	5
GT-5884 to MT-0	1	6	7
GT-5885 to MT-0	3	3	6
GT-5886 to MT-0	5	9	14
GT-5887 to MT-0	0	1	1
GT-5888 to MT-0	0	4	4
GT-5889 to MT-0	2	8	10
GT-5890 to MT-0	2	3	5
GT-5891 to MT-0	3	11	14
GT-5892 to MT-0	2	8	10
GT-5893 to MT-0	3	8	11
GT-5894 to MT-0	8	9	17
GT-5895 to MT-0	3	4	7
GT-5896 to MT-0	2	3	5
GT-5897 to MT-0	5	0	5
GT-5898 to MT-0	1	4	5
GT-5899 to MT-0	1	6	7
GT-5900 to MT-0	1	8	9
GT-5901 to MT-0	2	5	7
GT-5902 to MT-0	2	5	7
GT-5903 to MT-0	0	2	2
GT-5904 to MT-0	0	3	3
GT-5905 to MT-0	1	9	10
GT-5906 to MT-0	11	6	17
GT-5907 to MT-0	1	6	7
GT-5908 to MT-0	4	4	8
GT-5910 to MT-0	0	2	2
GT-5911 to MT-0	1	3	4
GT-5912 to MT-0	4	7	11
GT-5913 to MT-0	0	3	3
GT-5914 to MT-0	1	2	3
GT-5915 to MT-0	0	4	4
GT-5916 to MT-0	4	8	12
GT-5917 to MT-0	3	2	5
GT-5918 to MT-0	3	4	7
GT-5919 to MT-0	0	1	1
GT-5920 to MT-0	1	4	5
GT-5921 to MT-0	0	0	0
GT-5922 to MT-0	4	4	8
GT-5923 to MT-0	2	6	8
GT-5925 to MT-0	4	7	11
GT-5926 to MT-0	1	5	6
GT-5927 to MT-0	5	12	17
GT-5928 to MT-0	0	4	4
GT-5929 to MT-0	2	5	7
GT-5930 to MT-0	2	6	8
GT-5931 to MT-0	1	6	7
GT-5932 to MT-0	1	0	1
GT-5933 to MT-0	0	3	3
GT-5934 to MT-0	0	3	3
GT-5936 to MT-0	1	8	9
GT-5937 to MT-0	2	5	7
GT-5938 to MT-0	0	2	2
GT-5939 to MT-0	1	4	5
GT-5940 to MT-0	1	10	11
GT-5941 to MT-0	2	5	7
GT-5942 to MT-0	3	10	13
GT-5943 to MT-0	0	1	1
GT-5944 to MT-0	0	2	2
GT-5945 to MT-0	0	4	4
GT-5946 to MT-0	2	8	10
GT-5947 to MT-0	3	8	11
GT-5948 to MT-0	0	2	2
GT-5950 to MT-0	5	8	13
GT-5951 to MT-0	2	8	10
GT-5952 to MT-0	0	3	3
GT-5953 to MT-0	5	5	10
GT-5954 to MT-0	1	3	4
GT-5955 to MT-0	1	1	2
GT-5956 to MT-0	3	9	12
GT-5957 to MT-0	1	3	4
GT-5958 to MT-0	0	4	4
GT-5959 to MT-0	4	7	11
GT-5960 to MT-0	1	7	8
GT-5961 to MT-0	6	14	20
GT-5962 to MT-0	2	6	8
GT-5963 to MT-0	8	4	12
GT-5964 to MT-0	0	4	4
GT-5965 to MT-0	6	7	13
GT-5966 to MT-0	4	13	17
GT-5967 to MT-0	0	4	4
GT-5968 to MT-0	1	4	5
GT-5970 to MT-0	1	3	4
GT-5971 to MT-0	8	7	15
GT-5972 to MT-0	2	6	8
GT-5973 to MT-0	0	3	3
GT-5974 to MT-0	1	5	6
GT-5975 to MT-0	2	3	5
GT-5977 to MT-0	2	5	7
GT-5978 to MT-0	3	7	10
GT-5979 to MT-0	2	1	3
GT-5980 to MT-0	0	5	5
GT-5981 to MT-0	3	3	6
GT-5982 to MT-0	2	4	6
GT-5983 to MT-0	0	1	1
GT-5984 to MT-0	1	6	7
GT-5985 to MT-0	3	7	10
GT-5986 to MT-0	2	4	6
GT-5987 to MT-0	1	4	5
GT-5988 to MT-0	1	5	6
GT-5989 to MT-0	5	13	18
GT-5990 to MT-0	1	6	7
GT-5991 to MT-0	3	7	10
GT-5992 to MT-0	0	5	5
GT-5993 to MT-0	5	10	15
GT-5994 to MT-0	1	3	4
GT-5996 to MT-0	1	1	2
GT-5997 to MT-0	0	3	3
GT-5998 to MT-0	1	3	4
GT-5999 to MT-0	1	2	3
GT-6000 to MT-0	2	4	6
GT-6001 to MT-0	4	9	13
GT-6002 to MT-0	0	3	3
GT-6003 to MT-0	1	6	7
GT-6006 to MT-0	0	3	3
GT-6007 to MT-0	4	6	10
GT-6008 to MT-0	2	4	6
GT-6009 to MT-0	4	8	12
GT-6010 to MT-0	1	5	6
GT-6011 to MT-0	2	3	5
GT-6012 to MT-0	1	2	3
GT-6013 to MT-0	1	3	4
GT-6014 to MT-0	4	11	15
GT-6015 to MT-0	6	3	9
GT-6016 to MT-0	1	7	8
GT-6017 to MT-0	0	2	2
GT-6018 to MT-0	1	9	10
